tinh,ma tinh,huyen,ma huyen,xa,ma xa
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Thị trấn Núi Đèo,1031127
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã An Lư,1031155
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã An Sơn,1031109
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Cao Nhân,1031103
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Chính Mỹ,1031145
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Dương Quan,1031107
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Gia Minh,1031137
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Gia Đức,1031139
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Hoa Động,1031125
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Hoà Bình,1031151
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Hoàng Động,1031169
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Hợp Thành,1031147
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Kiền Bái,1031163
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Kênh Giang,1031115
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Kỳ Sơn,1031133
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Liên Khê,1031135
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Lâm Động,1031171
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Lưu Kiếm,1031101
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Lưu Kỳ,1031111
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Lại Xuân,1031131
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Lập Lễ,1031161
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Minh Tân,1031113
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Mỹ Đồng,1031149
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Ngũ Lão,1031157
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Phù Ninh,1031141
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Phả Lễ,1031121
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Phục Lễ,1031159
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Quảng Thanh,1031143
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Tam Hưng,1031105
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Thiên Hương,1031165
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Thuỷ Sơn,1031123
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Thuỷ Triều,1031119
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Thuỷ Đường,1031167
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Trung Hà,1031153
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Tân Dương,1031173
Hải Phòng,103,Huyện Thuỷ Nguyên,10311,Xã Đông Sơn,1031117
Hải Phòng,103,Huyện Tiên Lãng,10319,Thị trấn Tiên Lãng,1031915
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Bạch Đằng,1031931
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Bắc Hưng,1031937
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Cấp Tiến,1031927
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Hùng Thắng,1031939
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Khởi Nghĩa,1031923
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Kiến Thiết,1031907
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Nam Hưng,1031911
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Quang Phục,1031901
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Quyết Tiến,1031905
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Tiên Cường,1031919
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Tiên Hưng (hết hiệu lực),1031913
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Tiên Minh,1031935
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Tiên Thanh,1031925
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Tiên Thắng,1031933
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Tiên Tiến (hết hiệu lực),1031921
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Toàn Thắng,1031909
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Tây Hưng,1031941
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Tự Cường,1031903
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Vinh Quang,1031945
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Đoàn Lập,1031929
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Đông Hưng,1031943
Hải Phòng,103,Huyện Tiên Lãng,10319,Xã Đại Thắng,1031917
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Thị trấn Vĩnh Bảo,1032101
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã An Hoà,1032111
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Cao Minh,1032155
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Cổ Am,1032157
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Cộng Hiền,1032119
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Dũng Tiến,1032123
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Giang Biên,1032107
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Hiệp Hoà,1032133
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Hoà Bình,1032105
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Hùng Tiến,1032135
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Hưng Nhân,1032141
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Liên Am,1032147
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Lý Học,1032149
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Nhân Hoà,1032139
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Tam Cường,1032117
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Tam Đa,1032113
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Thanh Lương,1032145
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Thắng Thuỷ,1032125
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Tiền Phong,1032151
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Trung Lập,1032127
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Trấn Dương,1032121
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Tân Hưng,1032103
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Tân Liên,1032137
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Vinh Quang,1032143
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Việt Tiến,1032129
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Vĩnh An,1032109
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Vĩnh Long,1032131
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Vĩnh Phong,1032153
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Vĩnh Tiến,1032159
Hải Phòng,103,Huyện Vĩnh Bảo,10321,Xã Đồng Minh,1032115
Hải Phòng,103,Quận Dương Kinh,10327,Phường Anh Dũng,1032701
Hải Phòng,103,Quận Dương Kinh,10327,Phường Hoà Nghĩa,1032711
Hải Phòng,103,Quận Dương Kinh,10327,Phường Hưng Đạo,1032705
Hải Phòng,103,Quận Dương Kinh,10327,Phường Hải Thành,1032707
Hải Phòng,103,Quận Dương Kinh,10327,Phường Tân Thành,1032709
Hải Phòng,103,Quận Dương Kinh,10327,Phường Đa Phúc,1032703
Hải Phòng,103,Quận Hải An,10304,Phường Cát Bi,1030409
Hải Phòng,103,Quận Hải An,10304,Phường Nam Hải,1030407
Hải Phòng,103,Quận Hải An,10304,Phường Thành Tô,1030417
Hải Phòng,103,Quận Hải An,10304,Phường Tràng Cát,1030411
Hải Phòng,103,Quận Hải An,10304,Phường Đông Hải 1,1030413
Hải Phòng,103,Quận Hải An,10304,Phường Đông Hải 2,1030415
Hải Phòng,103,Quận Hải An,10304,"Phường Đông Hải-tách Đông Hải1,Đông Hải2",1030401
Hải Phòng,103,Quận Hải An,10304,Phường Đằng Hải,1030405
Hải Phòng,103,Quận Hải An,10304,Phường Đằng Lâm,1030403
Hải Phòng,103,Quận Hồng Bàng,10301,Phường Hoàng Văn Thụ,1030117
Hải Phòng,103,Quận Hồng Bàng,10301,Phường Hùng Vương,1030109
Hải Phòng,103,Quận Hồng Bàng,10301,Phường Hạ Lý,1030101
Hải Phòng,103,Quận Hồng Bàng,10301,Phường Minh Khai,1030113
Hải Phòng,103,Quận Hồng Bàng,10301,Phường Phan Bội Châu,1030119
Hải Phòng,103,Quận Hồng Bàng,10301,Phường Phạm Hồng Thái (hết hiệu lực),1030121
Hải Phòng,103,Quận Hồng Bàng,10301,Phường Quang Trung (hết hiệu lực),1030115
Hải Phòng,103,Quận Hồng Bàng,10301,Phường Quán Toan,1030107
Hải Phòng,103,Quận Hồng Bàng,10301,Phường Sở Dầu,1030103
Hải Phòng,103,Quận Hồng Bàng,10301,Phường Thượng Lý,1030111
Hải Phòng,103,Quận Hồng Bàng,10301,Phường Trại Chuối,1030105
Hải Phòng,103,Quận Kiến An,10307,Phường Bắc Sơn,1030707
Hải Phòng,103,Quận Kiến An,10307,Phường Lãm Hà,1030719
Hải Phòng,103,Quận Kiến An,10307,Phường Nam Sơn,1030709
Hải Phòng,103,Quận Kiến An,10307,Phường Ngọc Sơn,1030703
Hải Phòng,103,Quận Kiến An,10307,Phường Phù Liễn,1030715
Hải Phòng,103,Quận Kiến An,10307,Phường Quán Trữ,1030701
Hải Phòng,103,Quận Kiến An,10307,Phường Tràng Minh,1030717
Hải Phòng,103,Quận Kiến An,10307,Phường Trần Thành Ngọ,1030711
Hải Phòng,103,Quận Kiến An,10307,Phường Văn Đẩu,1030713
Hải Phòng,103,Quận Kiến An,10307,Phường Đồng Hoà,1030705
Hải Phòng,103,Quận Lê Chân,10305,Phường An Biên,1030501
Hải Phòng,103,Quận Lê Chân,10305,Phường An Dương,1030517
Hải Phòng,103,Quận Lê Chân,10305,Phường Cát Dài,1030505
Hải Phòng,103,Quận Lê Chân,10305,Phường Dư Hàng,1030523
Hải Phòng,103,Quận Lê Chân,10305,Phường Dư Hàng Kênh,1030511
Hải Phòng,103,Quận Lê Chân,10305,Phường Hàng Kênh,1030525
Hải Phòng,103,Quận Lê Chân,10305,Phường Hồ Nam,1030519
Hải Phòng,103,Quận Lê Chân,10305,Phường Kênh Dương,1030529
Hải Phòng,103,Quận Lê Chân,10305,Phường Lam Sơn,1030515
Hải Phòng,103,Quận Lê Chân,10305,Phường Nghĩa Xá,1030503
Hải Phòng,103,Quận Lê Chân,10305,Phường Niệm Nghĩa,1030527
Hải Phòng,103,Quận Lê Chân,10305,Phường Trại Cau,1030521
Hải Phòng,103,Quận Lê Chân,10305,Phường Trần Nguyên Hãn,1030507
Hải Phòng,103,Quận Lê Chân,10305,Phường Vĩnh Niệm,1030513
Hải Phòng,103,Quận Lê Chân,10305,Phường Đông Hải,1030509
Hải Phòng,103,Quận Ngô Quyền,10303,P. Lương Khánh Thiện (hết hiệu lực),1030313
Hải Phòng,103,Quận Ngô Quyền,10303,Phường Cầu Tre,1030301
Hải Phòng,103,Quận Ngô Quyền,10303,Phường Cầu Đất,1030307
Hải Phòng,103,Quận Ngô Quyền,10303,Phường Gia Viên,1030315
Hải Phòng,103,Quận Ngô Quyền,10303,Phường Lê Lợi,1030319
Hải Phòng,103,Quận Ngô Quyền,10303,Phường Lạc Viên,1030305
Hải Phòng,103,Quận Ngô Quyền,10303,Phường Lạch Tray,1030323
Hải Phòng,103,Quận Ngô Quyền,10303,Phường Máy Chai,1030303
Hải Phòng,103,Quận Ngô Quyền,10303,Phường Máy Tơ,1030309
Hải Phòng,103,Quận Ngô Quyền,10303,Phường Vạn Mỹ,1030311
Hải Phòng,103,Quận Ngô Quyền,10303,Phường Đông Khê,1030317
Hải Phòng,103,Quận Ngô Quyền,10303,Phường Đằng Giang,1030321
Hải Phòng,103,Quận Ngô Quyền,10303,Phường Đổng Quốc Bình,1030325
Hải Phòng,103,Quận Đồ Sơn,10309,Phường Bàng La,1030905
Hải Phòng,103,Quận Đồ Sơn,10309,Phường Hải Sơn,1030915
Hải Phòng,103,Quận Đồ Sơn,10309,Phường Hợp Đức,1030911
Hải Phòng,103,Quận Đồ Sơn,10309,Phường Minh Đức,1030913
Hải Phòng,103,Quận Đồ Sơn,10309,Phường Ngọc Hải (hết hiệu lực),1030901
Hải Phòng,103,Quận Đồ Sơn,10309,Phường Ngọc Xuyên,1030903
Hải Phòng,103,Quận Đồ Sơn,10309,Phường Vạn Hương,1030907
Hải Phòng,103,Quận Đồ Sơn,10309,Phường Vạn Sơn (hết hiệu lực),1030909
Hậu Giang,816,Huyện Châu Thành,81605,Thị trấn Mái Dầm,8160515
Hậu Giang,816,Huyện Châu Thành,81605,Thị trấn Ngã Sáu,8160503
Hậu Giang,816,Huyện Châu Thành,81605,Xã Phú An (hết hiệu lực),8160511
Hậu Giang,816,Huyện Châu Thành,81605,Xã Phú Hữu,8160505
Hậu Giang,816,Huyện Châu Thành,81605,Xã Phú Tân,8160517
Hậu Giang,816,Huyện Châu Thành,81605,Xã Đông Phú,8160513
Hậu Giang,816,Huyện Châu Thành,81605,Xã Đông Phước,8160507
Hậu Giang,816,Huyện Châu Thành,81605,Xã Đông Phước A,8160501
Hậu Giang,816,Huyện Châu Thành,81605,Xã Đông Thạnh,8160509
Hậu Giang,816,Huyện Châu Thành A,81603,Thị Trấn Cái Tắc,8160319
Hậu Giang,816,Huyện Châu Thành A,81603,Thị Trấn Rạch Gòi,8160317
Hậu Giang,816,Huyện Châu Thành A,81603,Thị trấn Bảy Ngàn,8160321
Hậu Giang,816,Huyện Châu Thành A,81603,Thị trấn Một Ngàn,8160305
Hậu Giang,816,Huyện Châu Thành A,81603,Xã Nhơn nghĩa A,8160311
Hậu Giang,816,Huyện Châu Thành A,81603,Xã Thạnh Xuân,8160313
Hậu Giang,816,Huyện Châu Thành A,81603,Xã Trường Long A,8160303
Hậu Giang,816,Huyện Châu Thành A,81603,Xã Trường Long Tây,8160301
Hậu Giang,816,Huyện Châu Thành A,81603,Xã Tân Hòa,8160309
Hậu Giang,816,Huyện Châu Thành A,81603,Xã Tân Phú Thạnh,8160315
Hậu Giang,816,Huyện Châu Thành A,81603,Xã Tân Thuận(Hết hiệu lực),8160307
Hậu Giang,816,Huyện Long Mỹ,81611,Thị trấn Long Mỹ - Hết hiệu lực,8161107
Hậu Giang,816,Huyện Long Mỹ,81611,Thị trấn Trà Lồng - Hết hiệu lực,8161109
Hậu Giang,816,Huyện Long Mỹ,81611,Thị trấn Vĩnh Viễn,8161119
Hậu Giang,816,Huyện Long Mỹ,81611,Xã Long Bình - Hết hiệu lực,8161103
Hậu Giang,816,Huyện Long Mỹ,81611,Xã Long Phú - Hết hiệu lực,8161113
Hậu Giang,816,Huyện Long Mỹ,81611,Xã Long Trị - Hết hiệu lực,8161111
Hậu Giang,816,Huyện Long Mỹ,81611,Xã Long Trị A - Hết hiệu lực,8161129
Hậu Giang,816,Huyện Long Mỹ,81611,Xã Lương Nghĩa,8161125
Hậu Giang,816,Huyện Long Mỹ,81611,Xã Lương Tâm,8161121
Hậu Giang,816,Huyện Long Mỹ,81611,Xã Thuận Hòa,8161101
Hậu Giang,816,Huyện Long Mỹ,81611,Xã Thuận Hưng,8161117
Hậu Giang,816,Huyện Long Mỹ,81611,Xã Tân Phú - Hết hiệu lực,8161115
Hậu Giang,816,Huyện Long Mỹ,81611,Xã Vĩnh Thuận Đông,8161105
Hậu Giang,816,Huyện Long Mỹ,81611,Xã Vĩnh Viễn A,8161127
Hậu Giang,816,Huyện Long Mỹ,81611,Xã Xà Phiên,8161123
Hậu Giang,816,Huyện Phụng Hiệp,81608,Thị trấn Búng Tàu,8160829
Hậu Giang,816,Huyện Phụng Hiệp,81608,Thị trấn Cây Dương,8160801
Hậu Giang,816,Huyện Phụng Hiệp,81608,Thị trấn Kinh Cùng,8160803
Hậu Giang,816,Huyện Phụng Hiệp,81608,Xã Bình Thành,8160809
Hậu Giang,816,Huyện Phụng Hiệp,81608,Xã Hiệp Hưng,8160827
Hậu Giang,816,Huyện Phụng Hiệp,81608,Xã Hoà An,8160805
Hậu Giang,816,Huyện Phụng Hiệp,81608,Xã Hoà Mỹ,8160821
Hậu Giang,816,Huyện Phụng Hiệp,81608,Xã Long Thạnh,8160815
Hậu Giang,816,Huyện Phụng Hiệp,81608,Xã Phương Bình,8160819
Hậu Giang,816,Huyện Phụng Hiệp,81608,Xã Phương Phú,8160825
Hậu Giang,816,Huyện Phụng Hiệp,81608,Xã Phụng Hiệp,8160817
Hậu Giang,816,Huyện Phụng Hiệp,81608,Xã Thạnh Hoà,8160811
Hậu Giang,816,Huyện Phụng Hiệp,81608,Xã Tân Bình,8160807
Hậu Giang,816,Huyện Phụng Hiệp,81608,Xã Tân Long,8160813
Hậu Giang,816,Huyện Phụng Hiệp,81608,Xã Tân Phước Hưng,8160823
Hậu Giang,816,Huyện Vị Thủy,81609,Thị trấn Nàng Mau,8160907
